seller_id,seller_city,total_outcome,Rolling_Total
3fac58ce0ad699020c7944d53c41329c,sao paulo,1244.95,619387.34
4091f77d8c768fc3e81c20761471761d,sao paulo,1079,620466.34
41958cbd3335433c8740300e8cd600d5,sao paulo,32.99,620499.33
41b86b552e54e3a7009596125aa8b167,sao paulo,1595.3,622094.63
42b729f859728f5079499127a9c2ef37,sao paulo,4118.86,626213.49
430315b7bb4b6e4b3c978f9dfa9b0558,sao paulo,3118.4,629331.89
431050a06a317f2b38168dec3dcd2b46,sao paulo,1487.8,630819.69
432c67955c0acd1fd6b0b5d678766a71,sao paulo,1151,631970.69
4371b634e0efc0e22b09b52907d9d469,sao paulo,8194,640164.69
446cc09cdbb130904da114e807dbec40,sao paulo,252.8,640417.49
44f091b5abab8018f682fce8124b85e5,sao paulo,1680.1,642097.59
4830e40640734fc1c52cd21127c341d4,sao paulo,9843.47,651941.0599999999
48bad451945f5227341793478d6353ea,sao paulo,307,652248.0599999999
491a5ada3aa1678414e990262c4bbdc1,sao paulo,2840,655088.0599999999
4978a02ea9c8be7a9b5480680f40334e,sao paulo,2356.61,657444.67
4992e76a42cb3aad7a7047e0d3d7e729,sao paulo,2211.1,659655.77
499ec63c58e51296c9cf57edcfe1c8a8,sao paulo,365,660020.77
49cdc90518a4f82676b38b3c1aa43ff6,sao paulo,1539.5,661560.27
4a23adac87cf538689fa600d976f78b2,sao paulo,405,661965.27
4bc3d93e4a5f88a598d3d8ce4ae510b3,sao paulo,169,662134.27
4bfc7a4a1cf8d4d2121c27422d9e50b5,sao paulo,8124.4,670258.67
4c18691b6037662be2df78a765d98ab5,sao paulo,3195.52,673454.19
4c2b230173bb36f9b240f2b8ac11786e,sao paulo,14592.27,688046.46
4d9fea3499bdc22aa4da4e339365f215,sao paulo,192.54,688239
4ddeb3e828550cddc8d45c8bc36ab2d1,sao paulo,152,688391
4deebb3199eeafb282ae33229144f94b,sao paulo,779.7,689170.7
4e326052e5dbba8adcd512f3450a307e,sao paulo,570,689740.7
4e8dacf3d38f281ae26c3e0321d92d88,sao paulo,2644.95,692385.65
4ea2f12dbe91deeacd2c1e74f069a6e6,sao paulo,210.2,692595.85
4eb61f060e7dcc1d5a80d806c35cc541,sao paulo,1313,693908.85
4ebdc7e6cd6102a022dadc49156d4ea8,sao paulo,928.7,694837.55
4ef4c39cf3c24f326434cf0b2e48046a,sao paulo,891,695728.55
4f40d2ed38d1cc945364a7cd202a82c7,sao paulo,319.9,696048.45
503c1de08ae81a2d86f17951b204db55,sao paulo,4906.99,700955.44
508808d438fe2ff972ed13bb8f4a82e2,sao paulo,294.83,701250.27
50c361bcf670d16f6df4d52de3dff924,sao paulo,35,701285.27
5236605f4d4b0b3e4df85b850393fca0,sao paulo,265.3,701550.57
528bcf6680c36dddf07620bd35b33a6f,sao paulo,969.98,702520.55
52f0fe436a347ddad7ed5f9aa4e27eaa,sao paulo,1484.37,704004.92
53336f97ddbe53e2a617d07b17447b95,sao paulo,599.5,704604.42
538caafddff204241cecbf3a02e6b3cf,sao paulo,148.3,704752.72
5587130f9850696ed7fafbc91c2cee44,sao paulo,69.8,704822.52
55c96925041a14097b6a7825554f4ad5,sao paulo,294.8,705117.32
55d3daac7c404d59e51c2aa2f4dc5a23,sao paulo,4480.6,709597.92
56642bcb79900e777d68e91915cb4267,sao paulo,3657.64,713255.5599999999
5670f4db5b62c43d542e1b2d56b0cf7c,sao paulo,6630.09,719885.65
570d4583587a5fe2d47c7be89b91ad27,sao paulo,125.25,720010.9
5721089ba9214e80074f27d5a03fc0eb,sao paulo,245.93,720256.83
5882f40daf39bc2a465e0cb453ddc222,sao paulo,640,720896.83
59fb871bf6f4522a87ba567b42dafecf,sao paulo,21708.57,742605.4
5a413ade68e8f8d93071a7f52a64cb9e,sao paulo,778.9,743384.3
5a4236931428800e9d9cc04af0987118,sao paulo,44.97,743429.27
5b179e9e8cc7ab6fd113a46ca584da81,sao paulo,5173.5,748602.77
5b2e94f2c22b39ccc24d34ad0f669672,sao paulo,949.78,749552.55
5b925e1d006e9476d738aa200751b73b,sao paulo,7748.5,757301.05
5bf397d04035b5f45cc41e82ec106803,sao paulo,1525,758826.05
5c243662ce92d84573bfaff24c3e3700,sao paulo,32862.02,791688.07
5c6d4016c2a288f074fa0848a2b653d2,sao paulo,3159,794847.07
5ca5d579b5857ee8709479b1047cecc3,sao paulo,339.89,795186.96
5cf1ec37aea089f45110c70653a166ab,sao paulo,50,795236.96
5d043cd5512d4bd2f88e5ccdd5736c38,sao paulo,650,795886.96
5d378b73ab7dd6f0418d743e5dcb0bd1,sao paulo,13243,809129.96
5d76d80a2f5f39c891b996a1bf4c9853,sao paulo,1238.5,810368.46
5d9f3746e112e696f98ea22c56b3e912,sao paulo,1322.64,811691.1
5def4c3732941a971cba8fdee992ede1,sao paulo,134.8,811825.9
5e063e85d44b0f5c3e6ec3131103a57e,sao paulo,22.9,811848.8
5f0057b677eb963672bf05dfa3f16c34,sao paulo,312.88,812161.6799999999
5f1dc28029d2c244352a68107ec2b542,sao paulo,2807.3,814968.98
5f2684dab12e59f83bef73ae57724e45,sao paulo,9000.87,823969.85
5f3ae9136c875522250f8184f253413a,sao paulo,1158,825127.85
5f5b43b2bffa8656e4bc6efeb13cc649,sao paulo,3677.2,828805.05
5fd924b4836098a5be0ecf81ba054ce0,sao paulo,1148.8,829953.85
60562ab00b8054280520d390c8c0045c,sao paulo,2943,832896.85
610f72e407cdd7caaa2f8167b0163fd8,sao paulo,13585.16,846482.01
6219ba2359cfb97f2e38fd4c321eb309,sao paulo,487.5,846969.51
624f4ece8da4aafb77699233d480f8ef,sao paulo,9205,856174.51
626ab1cd96932367f0eeec2e47046c12,sao paulo,1310,857484.51
62c50c1af4dfdc4149d25c5222043d39,sao paulo,2785.72,860270.23
630008e0f062605a415d694489f6f82e,sao paulo,105.15,860375.38
63272377184e969942f7fff221be858d,sao paulo,149.7,860525.08
633ecdf879b94b5337cca303328e4a25,sao paulo,1037.6,861562.6799999999
63b464dbf392c7b80d12d932fa7cafed,sao paulo,6781,868343.6799999999
63bc58679c44e8a998792119fd7ad23e,sao paulo,19.9,868363.58
643214e62b870443ccbe55ab29a4dccf,sao paulo,3270.13,871633.71
6560211a19b47992c3666cc44a7e94c0,sao paulo,123304.83,994938.54
65a7c0788e4d632ccb5e1b594b87f0bb,sao paulo,266.7,995205.24
65c255b299faf2d12050937cc219c46c,sao paulo,88.2,995293.44
65febd49fd28ec955651299159b1f527,sao paulo,4319.7,999613.14
6650fcccd8cd2f7e55ffa524f30c4c59,sao paulo,529.7,1000142.84
666658b8da8370f30e1f89893b1de5e6,sao paulo,298,1000440.84
66e0557ecc2b4dbea057e93f215f68d8,sao paulo,12480,1012920.84
67883baaae6134ee81b271a542613728,sao paulo,8167.9,1021088.74
6902157ee16728322d61a1321fa79e58,sao paulo,159.8,1021248.54
698624c6632eeba1774924dbea24c700,sao paulo,19.9,1021268.44
6a8a889bde935bafa76d7848782dfaf9,sao paulo,860.82,1022129.26
6b803197e03abd5056b4313306b4f29d,sao paulo,407,1022536.26
6bb66d9870c2e01c05655c7ed0e7ee13,sao paulo,269,1022805.26
6bd69102ab48df500790a8cecfc285c2,sao paulo,8070,1030875.26
6c1b6d0c604b776f844125f911eb7377,sao paulo,443.06,1031318.32
6cf476a4ca74498db55cbccdaa9dcfb6,sao paulo,939.93,1032258.25
6d66611d7c44cc30ce351abc49a68421,sao paulo,13593.4,1045851.65
6da1992f915d77be95d7fa48b36904af,sao paulo,261,1046112.65
6dc9bec584588412a6a338830946a3e4,sao paulo,560,1046672.65
6ddc28b61be28373b4503a1f61cf98a9,sao paulo,1732.9,1048405.55
6e13dd869aa7185f601c941423abcc8f,sao paulo,522,1048927.55
6e386f64c84e482f0b9abf960797ee1b,sao paulo,12938.3,1061865.85
6e864f5c4669eff3d98140a07cc50202,sao paulo,740.59,1062606.44
6ee85be3693ed79a8e80718743d80655,sao paulo,484.5,1063090.94
6eeed17989b0ae47c9f11ece6f38ea90,sao paulo,557,1063647.94
6f892e20a171e98efe17fdb971ff319b,sao paulo,6438.7,1070086.64
6fd52c528dcb38be2eea044946b811f8,sao paulo,7743.02,1077829.66
7040e82f899a04d1b434b795a43b4617,sao paulo,9738.2,1087567.86
70b52a4cfc823994561b00bad161b4ed,sao paulo,585,1088152.86
70c4eedec9cb4a85cda2f3f9673557b4,sao paulo,479.8,1088632.66
70f7e8018e3d46c748c92f026aa2585a,sao paulo,239.8,1088872.46
71039d19d4303bf9054d69e9a9236699,sao paulo,3537.2,1092409.66
7210cd29727d674c00741e5e387b3ccd,sao paulo,729.09,1093138.75
725c32fa80c2faacc4fc88450d27314e,sao paulo,7838.88,1100977.63
72bc2cce903c872fe376a8faaa81d237,sao paulo,2149.2,1103126.83
72c73be2b085b9d57650dd53eb2004c9,sao paulo,29.4,1103156.23
74636e24f01da9268b0ed88dacd8513e,sao paulo,776,1103932.23
74871d19219c7d518d0090283e03c137,sao paulo,550.04,1104482.27
74a9b9bddf14ece02beb81f52c41a88d,sao paulo,95,1104577.27
74bafed391319577bce6f4d2acc0589a,sao paulo,1847,1106424.27
761681a821d8275bc79f552116d06869,sao paulo,354.92,1106779.19
768a86e36ad6aae3d03ee3c6433d61df,sao paulo,587.46,1107366.65
76d5af76d0271110f9af36c92573f765,sao paulo,33461.6,1140828.25
76ea5315acb3f5f7ade3cd261faf922a,sao paulo,1087.06,1141915.31
77128dec4bec4878c37ab7d6169d6f26,sao paulo,6.5,1141921.81
777a0c55737f34ffeb78010f7542ab41,sao paulo,452.5,1142374.31
778323240ce2830d68aab11794e00bfb,sao paulo,189.98,1142564.29
784ba75dd9d20200c4caed3d7a77141a,sao paulo,8295.13,1150859.42
788e857f317e53de488d393e65a80f45,sao paulo,1210,1152069.42
788f22bafdd7ab0e1e79f19db72f16a4,sao paulo,125.8,1152195.22
7963e546f34e098b578f9ad102494601,sao paulo,60.99,1152256.21
7994081388d55b9cf976c050653dd359,sao paulo,1020,1153276.21
79a679c36c08d606b3fd47ead9de109b,sao paulo,935,1154211.21
7a188843479798ca813108fa7b959286,sao paulo,149.7,1154360.91
7a67c85e85bb2ce8582c35f2203ad736,sao paulo,141745.53,1296106.44
7adbd3210a7b3cc2235e225eef33574d,sao paulo,131.9,1296238.34
7b07b3c7487f0ea825fc6df75abd658b,sao paulo,9731.85,1305970.19
7b3447b497e55af8c15fc7bd89d7b81a,sao paulo,49.9,1306020.09
7bac63f6603d382cc8d0832eb6c100a8,sao paulo,7751.95,1313772.04
7bcd7c5f8631701474db233ccf1c094b,sao paulo,666,1314438.04
7c5b05cbdb5542049f38d90d7815b97d,sao paulo,1038.96,1315477
7caa63f175b1cecbfaadd8b5ab9998c7,sao paulo,39.8,1315516.8
7cf4ea70955b00d6b3c22542598e2715,sao paulo,189.9,1315706.7
7d76b645482be4a332374e8223836592,sao paulo,3843.93,1319550.63
7d7866a99a8656a42c7ff6352a433410,sao paulo,147.89,1319698.52
7d81e74a4755b552267cd5e081563028,sao paulo,32.5,1319731.02
7dc8c42cc750eeafea6c85712ffee9bf,sao paulo,6409.68,1326140.7
7ddcbb64b5bc1ef36ca8c151f6ec77df,sao paulo,55578.57,1381719.27
7e3f87d16fb353f408d467e74fbd8014,sao paulo,4754.99,1386474.26
7e959205cebc10adefcb331f934238a4,sao paulo,513.9,1386988.16
7f02656561b680def9986c0795a8a080,sao paulo,84,1387072.16
7f2617c58d5d06806987308b45654351,sao paulo,3656.8,1390728.96
808d4348b916efa08e766ebad39f61eb,sao paulo,731.1,1391460.06
809413606dbfe5deefd2db646693ef67,sao paulo,196.68,1391656.74
80cfd480be3eb6d6267139f5cb793555,sao paulo,99.9,1391756.64
818d28f936e791926d33bcb6ee94ef79,sao paulo,139.5,1391896.14
820c7c9eaf76d2b226b6c242bcf3f34d,sao paulo,559,1392455.14
821fb029fc6e495ca4f08a35d51e53a5,sao paulo,19187.42,1411642.56
82921991ff5b557b045605b8bbf08d49,sao paulo,18.9,1411661.46
82e0a475a88cc9595229d8029273f045,sao paulo,10930.02,1422591.48
830379336fad8c6f3b15a4a3ddb5c66e,sao paulo,268,1422859.48
83353a83fd769dfafa4f21a72b15e3e5,sao paulo,579.5,1423438.98
834f8533b2ecb6598dd004ff3de7203a,sao paulo,4538.29,1427977.27
835f0f7810c76831d6c7d24c7a646d4d,sao paulo,5130,1433107.27
84c945f15571830c1a91a33978e94009,sao paulo,51.98,1433159.25
850f4f8af5ea87287ac68de36e29107f,sao paulo,45355.36,1478514.61
85ecf03781da592876b7844acc1b729f,sao paulo,251,1478765.61
8602a61d680a10a82cceeeda0d99ea3d,sao paulo,826.99,1479592.6
876182d1918783bbe15233febfbd4926,sao paulo,120.27,1479712.8699999999
87d30a6a0cbf89356e49324971ab1d24,sao paulo,2134.13,1481847
87d3c3aeb3ead335511b3ce315eb341e,sao paulo,749.35,1482596.35
87e24fc7052259b1f7f607d61c10d8be,sao paulo,7473.49,1490069.84
88ae906ea2acf6971f26c3e8b7cb4357,sao paulo,246,1490315.84
891071be6ba827b591264c90c2ae8a63,sao paulo,4177.28,1494493.1199999999
8931a84a914b3fe9b1ddaa4d704947ca,sao paulo,4668.3,1499161.42
8936ba0de1073ee888cb3185ae5dc661,sao paulo,389.99,1499551.41
89757206b887aed36f3e18d858460fea,sao paulo,120.5,1499671.91
89ad3263c0931c47f976d7c5778e60f6,sao paulo,568.2,1500240.11
89bc797e2e29667aa035d4368f9b7f92,sao paulo,407.3,1500647.41
89d9a386b0b6e5fc8403071b03f7206a,sao paulo,167,1500814.41
8a130737016f838139d31878787a39c9,sao paulo,4222.03,1505036.44
8a32e327fe2c1b3511609d81aaf9f042,sao paulo,6429.01,1511465.45
8a43128d7f9a3db592b866e6861a6cce,sao paulo,990.6,1512456.05
8b321bb669392f5163d04c59e235e066,sao paulo,17535.69,1529991.74
8b87cd0d43d49b9bdf40f56229364d59,sao paulo,1552.9,1531544.64
8bd0f31cf0a614c658f6763bd02dea69,sao paulo,4455.34,1535999.98
8bdd8e3fd58bafa48af76b2c5fd71974,sao paulo,2324.82,1538324.8
8d92f3ea807b89465643c219455e7369,sao paulo,121.2,1538446
8daab2245ebdc277c51098d01c5ad8ef,sao paulo,1604.59,1540050.59
8de8fe3af4449ed695d2434c933ed73e,sao paulo,2090,1542140.59
8e34331b7eedd03be4e5d965c1956225,sao paulo,145,1542285.59
8f0fbe2cd4d472157dc1cdef6edecaa9,sao paulo,71.88,1542357.47
8f2b51a30523cdecddc2f179f351c7d6,sao paulo,1027.9,1543385.3699999999
8fb791022c1fc8909664f48ab7dc636d,sao paulo,8119.95,1551505.32
8fdca8e349553f99bc738833a62c8802,sao paulo,989.34,1552494.66
8ff38bc3969e67c36c48343a07090f66,sao paulo,3472,1555966.66
8fff28c4263ddec387f28d237fb42773,sao paulo,339.4,1556306.06
903037660cf848a717166eb7a06d616e,sao paulo,7991.51,1564297.57
918717417d88a9f9ae9735567e6c7682,sao paulo,345.7,1564643.27
91f848e9f4be368f4318775aac733370,sao paulo,5932.6,1570575.8699999999
921323538c9f1c4e816f2720eac02bea,sao paulo,1401.84,1571977.71
92992bec39dde5766f590d3b1f46d465,sao paulo,109,1572086.71
92c8bc6e8f925792247656fed09aad65,sao paulo,259.7,1572346.41
92eb0f42c21942b6552362b9b114707d,sao paulo,6548.63,1578895.04
93bef6edaa84956e8e575016449b6351,sao paulo,115,1579010.04
941554c5757b73ba0e50aa7732310afc,sao paulo,107.69,1579117.73
9523fb39dd240aa958e040f8183d64f3,sao paulo,146.99,1579264.72
9535a841eecebed61a9fb1ac1cbb5597,sao paulo,784.9,1580049.6199999999
9539213aa8e023c01937bef95dc006da,sao paulo,229.1,1580278.72
955fee9216a65b617aa5c0531780ce60,sao paulo,135171.7,1715450.42
9591fc341b1bfb7ef561e2968ec6e011,sao paulo,79.9,1715530.32
9599519be538b98748162a2b48248960,sao paulo,570,1716100.32
95b293867b5862941c9cd74f756a3c68,sao paulo,648.1,1716748.42
960945e1a9535cbc0cd6ddd35fbe7ae8,sao paulo,3381.73,1720130.15
96493fab2fbb13a14d0c0e8772eef5c3,sao paulo,18969,1739099.15
964ff64dc05b13811c6d0f41e0aa5f6b,sao paulo,180,1739279.15
9674754b5a0cb32b638cec001178f799,sao paulo,5069.92,1744349.07
968268a686aa05d1f529fb07dff08130,sao paulo,4677.29,1749026.36
97512d3fc193b2d1dfcdba0f9d1f0f8a,sao paulo,1458.87,1750485.23
979e9f8b5b39dd243a2550c8b05aecf0,sao paulo,525,1751010.23
97e50a621f8e801f4baf69e08687c192,sao paulo,89.9,1751100.13
98dac6635aee4995d501a3972e047414,sao paulo,4235.85,1755335.98
98e164d549402270247f3c96a1a158ef,sao paulo,162.7,1755498.68
999f6d9a1c7c81f43be44c6b7d076210,sao paulo,28,1755526.68
99a25c39b28a74d1151c35c18d178292,sao paulo,173.94,1755700.62
99a54764c341d5dc80b4a8fac4eba3fb,sao paulo,3708.76,1759409.38
99cd94252748d2bdde08e17858233602,sao paulo,159.8,1759569.18
9ac75591b69c3402684b6ce0310f22ee,sao paulo,60.5,1759629.68
9b00ed88b7fdb95d6ff76e27c1b52d16,sao paulo,1627.88,1761257.56
9b522ba7eae9e1d04082f267144583cc,sao paulo,1507.6,1762765.16
9bc484c87d79cd4874e05ca182658045,sao paulo,1120,1763885.16
9c351405b754cc5ce3e2ecf277bb034a,sao paulo,45,1763930.16
9d39404483343dd55c7ae254494d8388,sao paulo,293.2,1764223.36
9dc79dd988ac42f4d56c340d7048420a,sao paulo,749.6,1764972.96
9dd459b29a14bf89d47183cf2cd0e4c7,sao paulo,180,1765152.96
9e7c5f4d7770eab65738cca38f9efccf,sao paulo,184.8,1765337.76
9ed65337433adfbedefd23dd76eaa494,sao paulo,1262.6,1766600.36
9f505651f4a6abe901a56cdc21508025,sao paulo,26361.82,1792962.18
9fbd5666d8618fa571c4230fafa09bd6,sao paulo,79.9,1793042.08
9fe7c6641c79970ab48185498f547c09,sao paulo,130,1793172.08
a080fc8a850289b27500f6b49cca2553,sao paulo,383,1793555.08
a08692680c77d30a0b4280da5df01c5a,sao paulo,2433,1795988.08
a154d7316f158bb42e6fa18bbe3afd3a,sao paulo,139.8,1796127.88
a1ed30492b3b798bc121845bc4aa7366,sao paulo,41.8,1796169.68
a2a41aedb70551d4a85aa04dc2fced48,sao paulo,52.79,1796222.47
a2deecd5398f5df4987110c80a1972a3,sao paulo,827.43,1797049.9
a35124e2d763d7ca3fbe3b97d143200f,sao paulo,411.5,1797461.4
a37c340b91cb0169e8b029db6440fba2,sao paulo,345,1797806.4
a414555ce331b8c8aea4a9cb8395194d,sao paulo,1450.95,1799257.35
a416b6a846a11724393025641d4edd5e,sao paulo,25670.72,1824928.07
a420f60ff1aa9acc80d0e42959f2b313,sao paulo,7443.3,1832371.37
a45765f8afb1e594b22bf9e974b46765,sao paulo,79.99,1832451.36
a49928bcdf77c55c6d6e05e09a9b4ca5,sao paulo,8816.7,1841268.06
a513150f33f99a06569e9cd5c4bb889b,sao paulo,677,1841945.06
a5bff0f43eb51f0cad7c37fac7244c8a,sao paulo,445,1842390.06
a5ff20ff766e7f50bd5066f33da14413,sao paulo,66.59,1842456.65
a64e44665225d19dfc0277eeeaaccc57,sao paulo,335,1842791.65
a663d9c3797e90eac99ff60939416a56,sao paulo,235,1843026.65
a673821011d0cec28146ea42f5ab767f,sao paulo,13863.69,1856890.34
a7b7354cc588f7566a848bcbb1ce3d96,sao paulo,79.8,1856970.14
a7d0f8dd44f57ef6de7f7f02e3d82630,sao paulo,73.79,1857043.93
a7dc4098e4da6e41b426269d12ae7e91,sao paulo,518,1857561.93
aa1eb17b9fdf6dfd546e25c45c7b9235,sao paulo,117.99,1857679.92
aa2640d851ec322526f1295bbeb20092,sao paulo,159.98,1857839.9
aac51c486b672a9850d59f3e84b1cf88,sao paulo,728.28,1858568.18
ab91571efab27993ff2f6b36e38055c3,sao paulo,102.24,1858670.42
aba1721a889e04decc910aa13b768ef4,sao paulo,14103.3,1872773.72
ac137bac82ffa8548e62bd9d01d2a14f,sao paulo,49.6,1872823.32
ac1ed5fc15901fbc92920361eb4ab350,sao paulo,110.25,1872933.57
acb6c2ca5c82411c1fdb88d5fd5eb95e,sao paulo,413.88,1873347.45
ace601496e211a664100321f038f50af,sao paulo,165,1873512.45
aced59e9b31ef866a94f9e7f29d8d418,sao paulo,7268.5,1880780.95
ae45df84722b1d15c5f32b23a095746c,sao paulo,901.83,1881682.78
ae9690c6e8fee182c28c9ff8e11ca52c,sao paulo,47.4,1881730.18
b127efdabeffb5d559349c7b172eb75d,sao paulo,308.5,1882038.68
b18871c324516afa228a13e8f1ef0ae9,sao paulo,1064.6,1883103.28
b19c48688808720822399ffa9f2dbe2f,sao paulo,959.99,1884063.27
b1aaae6b66ad3c40f54b389d7ea4bee0,sao paulo,1176.5,1885239.77
b1b3948701c5c72445495bd161b83a4c,sao paulo,24699.19,1909938.96
b2a6d334e2833acea353624840e25a0e,sao paulo,1650.98,1911589.94
b2ba3715d723d245138f291a6fe42594,sao paulo,51676.88,1963266.82
b2eecf5ea250510da76590ca79d60e5d,sao paulo,1060,1964326.82
b37c4c02bda3161a7546a4e6d222d5b2,sao paulo,24075,1988401.82
b3809b8d4394588a47c8470ea331e135,sao paulo,89,1988490.82
b44dbfbf62e52125f3c15d230569ea91,sao paulo,609.37,1989100.19
b494891378bd8f4560abe576c52deacd,sao paulo,2958.9,1992059.09
b4b447d715f9ab302a188fb43d3e96b3,sao paulo,685.93,1992745.02
b4ffb71f0cb1b1c3d63fad021ecf93e1,sao paulo,6656.09,1999401.11
b561927807645834b59ef0d16ba55a24,sao paulo,4501.99,2003903.1
b5b800c4065bebf4d3442311c9857344,sao paulo,79.9,2003983
b5f0712d22a873b6797ab6cc65c3fcba,sao paulo,12.99,2003995.99
b67d6c666e8dce1d078c882825e12704,sao paulo,352.84,2004348.83
b6c6854d4d92a5f6f46be8869da3fa1a,sao paulo,69.9,2004418.73
b6f52e346160519c24a23af05410ad32,sao paulo,129.9,2004548.63
b76dba6c951ab00dc4edf0a1aa88037e,sao paulo,2574.78,2007123.41
b7e1750c1157341d2abd0251e07c186b,sao paulo,159.6,2007283.01
b83cedfb587e7911540e3f576d6917ce,sao paulo,2224.95,2009507.96
b87a7ea0c30fad2dd6781b74a0064859,sao paulo,515.4,2010023.36
b98b715fe9e276204e2a3464f48cd796,sao paulo,450.58,2010473.94
b9c0ffa92f3ff9a5a3d45ef7213c0842,sao paulo,490,2010963.94
b9ca8e8baa5d4aa038394a700f63e69f,sao paulo,1289.77,2012253.71
b9de031b671cd48b28fae9d828cbf2b4,sao paulo,155.32,2012409.03
ba143b05f0110f0dc71ad71b4466ce92,sao paulo,6110.58,2018519.61
ba5daa4041e1f15cdf34b76e3e18a450,sao paulo,806.8,2019326.41
ba89796db68db180bd389de96b2ff3b6,sao paulo,309.8,2019636.21
bac44fa8e13424950488659b5f765c41,sao paulo,19.9,2019656.11
baf15155e37ef5492731459bdc05be8a,sao paulo,47,2019703.11
bb135baca94c82fcb731335ad5b04a03,sao paulo,1049.8,2020752.91
bb2afe2061d53c6968aa0cffa233a8ec,sao paulo,549.4,2021302.31
bb3dca718920a4d7ec3cc9ffb025108b,sao paulo,108,2021410.31
bb5bd94c8f59cc050072d2930c869cac,sao paulo,2543.87,2023954.18
bba3293d6f5d5af2f415e004e8b93ae3,sao paulo,11702.1,2035656.28
bbad7e518d7af88a0897397ffdca1979,sao paulo,4462.22,2040118.5
bc8c8d665ec4664d286be0d521722b19,sao paulo,22.5,2040141
bca9230d3bbb4efa51872bf605a2f1ad,sao paulo,117.57,2040258.57
bcf5566870987da7bc811fbc8c5b9fd9,sao paulo,96,2040354.57
bd0a1b0aadca9a83d9304f7e8ff5fbd5,sao paulo,150.6,2040505.17
bd23da7354813347129d751591d1a6e2,sao paulo,10544.3,2051049.47
bd4889b5e9133b35b66e42a8665cea5c,sao paulo,6271.9,2057321.37
bd65d163ded559eb90a10cd09fec178f,sao paulo,19.8,2057341.17
bd697db56ff8e7c9cd1abeb7f72029b2,sao paulo,3069.78,2060410.95
bec568278124768c474ee90971ca94d1,sao paulo,219.9,2060630.85
bee36b4f9a2b9fdcaff6ec05df202ed0,sao paulo,33.8,2060664.65
bf00385a5f7fc1ef39a13c2e9ee50a5f,sao paulo,870.3,2061534.95
bf0045791395e66460eb04749c68672a,sao paulo,119.8,2061654.75
bf3c6d2a28b2b5501e6c15448982dcc9,sao paulo,3956.5,2065611.25
bf84056e679dbe9c69929847a40e338f,sao paulo,2024.04,2067635.29
c004e5ea15737026cecaee0447e00b75,sao paulo,4700,2072335.29
c0f3eea2e14555b6faeea3dd58c1b1c3,sao paulo,79.99,2072415.28
c113b8df1fc375bc3d73d29c1b1144d1,sao paulo,333,2072748.28
c12d7463a579237ffb9248bd7cff378b,sao paulo,25.9,2072774.18
c13fb473e7cb8b83ccd543c094df0608,sao paulo,54.8,2072828.98
c161d1327ebc3a156c09582ab2f59f6c,sao paulo,52.99,2072881.97
c1d1ebb4745cc43cb6f05e9c8a705c9a,sao paulo,34.5,2072916.47
c1dde11f12d05c478f5de2d7319ad3b2,sao paulo,12.5,2072928.97
c1f12f926d0ba950578b4fa41115cbb6,sao paulo,479.6,2073408.57
c24173065483e421f9e5e7f599de101d,sao paulo,373.91,2073782.48
c273175f7c6c80fb02f051e2fc6d0d72,sao paulo,1188.23,2074970.71
c2bda99904207edd1834f03e0022b007,sao paulo,79.8,2075050.51
c2d70ce2c5d0a2eb75e78668236e6dc8,sao paulo,2470.9,2077521.41
c37b2059d4f90d4feead554e5246565e,sao paulo,839.3,2078360.71
c394e193cda3b4225ff2094d32184849,sao paulo,3419.88,2081780.59
c3acdfac4e3e97ff87529454fbc03642,sao paulo,16788,2098568.59
c3e2398fcc7e581cda2e546557bf6968,sao paulo,14.9,2098583.49
c3ee2331a724e6fc02c4b698b57a73f3,sao paulo,1347,2099930.49
c542f5a8c64d973f30e9df8d06f70b4a,sao paulo,81,2100011.49
c5e60e39c0f42b8e827daa13cff74afa,sao paulo,134,2100145.49
c6381b1321d7d97717a5bb4ed5b77882,sao paulo,66,2100211.49
c6a7539d424a8402232c2228d7a03c5e,sao paulo,607.5,2100818.99
c6bda72e4dbf5c5866b13cb1810c6d03,sao paulo,14059.38,2114878.37
c70a353f02429c00775a46a75fb787da,sao paulo,242,2115120.37
c714262700f93defc16bf17a51a4cb23,sao paulo,421.8,2115542.17
c7b7db6c8f3c64a7cc1afa634db21d50,sao paulo,1489,2117031.17
c8417879a15366a17c30af34c798c332,sao paulo,1767.9,2118799.07
c84592044b180dec206770c38603814b,sao paulo,511.94,2119311.01
c8660dcf9ba70575f45d80fe28c27713,sao paulo,335,2119646.01
c87abc38c8ed3240861729e1aeadf221,sao paulo,133,2119779.01
c8b3445d737de6befde0c88ede534a5e,sao paulo,3149.04,2122928.05
c8e135e7b21ecbc36c1153a29d2f5a06,sao paulo,1165.5,2124093.55
c9aafcd0621b2207c10e32c649cada4d,sao paulo,2997.25,2127090.8
ca3bd7cd9f149df75950150d010fe4a2,sao paulo,9731.85,2136822.65
cab85505710c7cb9b720bceb52b01cee,sao paulo,11389.1,2148211.75
cb0b3bcf14e0a709df412a99424a59d7,sao paulo,460,2148671.75
cb3dd9ce66268c7a3ca7241ac70ab58c,sao paulo,2879.76,2151551.51
cb41bfbcbda0aea354a834ab222f9a59,sao paulo,4002,2155553.51
cb9fb4ca75d7ba8437480e8dde64fe98,sao paulo,532.14,2156085.65
cc1f04647be106ba74e62b21f358af25,sao paulo,11.9,2156097.55
cd06602b43d8800bd0afad514919d35c,sao paulo,2588.07,2158685.62
