payment_type,customer_city,total_orders,total_customers
credit_card,osvaldo cruz,11,11
credit_card,petrolandia,11,11
credit_card,pinheiral,11,11
credit_card,pirajui,11,11
credit_card,pires do rio,11,11
credit_card,piuma,11,11
credit_card,quirinopolis,11,11
credit_card,quissama,11,11
credit_card,santana do paraiso,11,11
credit_card,santo antonio da platina,11,11
credit_card,sao lourenco do sul,11,11
credit_card,sao mateus do sul,11,11
credit_card,sao sebastiao do cai,11,11
credit_card,serrinha,11,11
credit_card,taquarituba,11,11
credit_card,timon,11,11
credit_card,venda nova do imigrante,11,11
credit_card,veranopolis,11,11
credit_card,vilhena,11,11
debit_card,juiz de fora,11,11
voucher,barra mansa,11,11
voucher,brotas,11,11
voucher,londrina,11,11
voucher,maceio,11,11
boleto,adamantina,10,10
boleto,bom despacho,10,10
boleto,cacador,10,10
boleto,campo bom,10,10
boleto,capivari,10,10
boleto,caruaru,10,10
boleto,cruz alta,10,10
boleto,cruzeiro,10,10
boleto,eunapolis,10,10
boleto,itaperuna,10,10
boleto,ituiutaba,10,10
boleto,itupeva,10,10
boleto,juazeiro do norte,10,10
boleto,lencois paulista,10,10
boleto,luziania,10,10
boleto,monte mor,10,10
boleto,paracatu,10,10
boleto,parnamirim,10,10
boleto,piedade,10,10
boleto,saquarema,10,10
boleto,tremembe,10,10
boleto,vassouras,10,10
boleto,videira,10,10
credit_card,afonso claudio,10,10
credit_card,andradas,10,10
credit_card,antonina,10,10
credit_card,aracariguama,10,10
credit_card,ariquemes,10,10
credit_card,assis chateaubriand,10,10
credit_card,astolfo dutra,10,10
credit_card,balsas,10,10
credit_card,bambui,10,10
credit_card,bocaiuva,10,10
credit_card,brejo santo,10,10
credit_card,buritis,10,10
credit_card,candido mota,10,10
credit_card,carmo,10,10
credit_card,castilho,10,10
credit_card,chavantes,10,10
credit_card,ibipora,10,10
credit_card,itajobi,10,10
credit_card,jardinopolis,10,10
credit_card,jequitinhonha,10,10
credit_card,juina,10,10
credit_card,junqueiropolis,10,10
credit_card,lagoa vermelha,10,10
credit_card,limoeiro do norte,10,10
credit_card,loanda,10,10
credit_card,maravilha,10,10
credit_card,marituba,10,10
credit_card,monte aprazivel,10,10
credit_card,nossa senhora do socorro,10,10
credit_card,parati,10,10
credit_card,paty do alferes,10,10
credit_card,pirai,10,10
credit_card,piraquara,10,10
credit_card,planalto,10,10
credit_card,porto uniao,10,10
credit_card,raposos,10,10
credit_card,rio negrinho,10,10
credit_card,salto de pirapora,10,10
credit_card,santa cruz do capibaribe,10,10
credit_card,santa helena,10,10
credit_card,sao francisco do sul,10,10
credit_card,sao goncalo do amarante,10,10
credit_card,sao lourenco da mata,10,10
credit_card,sao lourenco da serra,10,10
credit_card,sao pedro,10,10
credit_card,sombrio,10,10
credit_card,taiobeiras,10,10
credit_card,teutonia,10,10
credit_card,tres de maio,10,10
voucher,cataguases,10,10
voucher,marilia,10,10
voucher,olinda,10,10
voucher,pedreira,10,10
voucher,registro,10,10
voucher,salto,10,10
voucher,sao luis,10,10
voucher,tambau,10,10
boleto,alagoinhas,9,9
boleto,araguari,9,9
boleto,arapongas,9,9
boleto,assis,9,9
boleto,avare,9,9
boleto,barra velha,9,9
boleto,caldas novas,9,9
boleto,camacari,9,9
boleto,campo limpo paulista,9,9
boleto,esteio,9,9
boleto,fazenda rio grande,9,9
boleto,fernandopolis,9,9
boleto,guaira,9,9
boleto,guanambi,9,9
boleto,ilhabela,9,9
boleto,itauna,9,9
boleto,juazeiro,9,9
boleto,mogi mirim,9,9
boleto,ouro branco,9,9
boleto,paraty,9,9
boleto,promissao,9,9
boleto,santa rosa,9,9
boleto,sao gabriel,9,9
boleto,sao joaquim da barra,9,9
boleto,sao pedro da aldeia,9,9
boleto,sobral,9,9
boleto,tres lagoas,9,9
boleto,tres rios,9,9
boleto,tucurui,9,9
boleto,tupa,9,9
boleto,votuporanga,9,9
credit_card,aimores,9,9
credit_card,aluminio,9,9
credit_card,alvinopolis,9,9
credit_card,andira,9,9
credit_card,arroio do meio,9,9
credit_card,arroio dos ratos,9,9
credit_card,auriflama,9,9
credit_card,balneario picarras,9,9
credit_card,barra de sao joao,9,9
credit_card,barroso,9,9
credit_card,camamu,9,9
credit_card,camaqua,9,9
credit_card,campo verde,9,9
credit_card,cangucu,9,9
credit_card,capinzal,9,9
credit_card,carandai,9,9
credit_card,casa branca,9,9
credit_card,caxias,9,9
credit_card,cesario lange,9,9
credit_card,conchas,9,9
credit_card,corinto,9,9
credit_card,coronel vivida,9,9
credit_card,crateus,9,9
credit_card,descalvado,9,9
credit_card,duartina,9,9
credit_card,eloi mendes,9,9
credit_card,embu,9,9
credit_card,engenheiro coelho,9,9
credit_card,faxinal,9,9
credit_card,feliz,9,9
credit_card,flores da cunha,9,9
credit_card,girua,9,9
credit_card,guara,9,9
credit_card,guarabira,9,9
credit_card,guaramirim,9,9
credit_card,guararema,9,9
credit_card,guariba,9,9
credit_card,ibate,9,9
credit_card,ibirama,9,9
credit_card,igarape,9,9
credit_card,itabaiana,9,9
credit_card,italva,9,9
credit_card,itamaraju,9,9
credit_card,itanhandu,9,9
credit_card,ji-parana,9,9
credit_card,joao pinheiro,9,9
credit_card,lagarto,9,9
credit_card,martinopolis,9,9
credit_card,mimoso do sul,9,9
credit_card,minacu,9,9
credit_card,nova era,9,9
credit_card,nova prata,9,9
credit_card,nova xavantina,9,9
credit_card,palmeira dos indios,9,9
credit_card,papucaia,9,9
credit_card,paraisopolis,9,9
credit_card,paraty,9,9
credit_card,pinhao,9,9
credit_card,pirapozinho,9,9
credit_card,pompeu,9,9
credit_card,porangatu,9,9
credit_card,quixada,9,9
credit_card,raul soares,9,9
credit_card,rosario do sul,9,9
credit_card,salesopolis,9,9
credit_card,santa ines,9,9
credit_card,santa maria da vitoria,9,9
credit_card,santa maria de jetiba,9,9
credit_card,santa rosa de viterbo,9,9
credit_card,santa vitoria do palmar,9,9
credit_card,santana,9,9
credit_card,santo amaro da imperatriz,9,9
credit_card,sao jose de ribamar,9,9
credit_card,sao miguel do iguacu,9,9
credit_card,sao simao,9,9
credit_card,senador canedo,9,9
credit_card,serra negra,9,9
credit_card,tapiratiba,9,9
credit_card,taua,9,9
credit_card,teodoro sampaio,9,9
credit_card,triunfo,9,9
credit_card,tupaciguara,9,9
credit_card,varzea da palma,9,9
debit_card,barueri,9,9
debit_card,belem,9,9
debit_card,maua,9,9
debit_card,praia grande,9,9
debit_card,taboao da serra,9,9
debit_card,teresina,9,9
voucher,cacapava,9,9
voucher,cachoeiro de itapemirim,9,9
voucher,caraguatatuba,9,9
voucher,chapeco,9,9
voucher,cotia,9,9
voucher,cruz alta,9,9
voucher,governador valadares,9,9
voucher,joinville,9,9
voucher,poa,9,9
voucher,santa maria,9,9
voucher,sao leopoldo,9,9
voucher,sinop,9,9
boleto,aguas de lindoia,8,8
boleto,alfenas,8,8
boleto,altamira,8,8
boleto,bambui,8,8
boleto,barra do garcas,8,8
boleto,barra do pirai,8,8
boleto,capao da canoa,8,8
boleto,capelinha,8,8
boleto,carazinho,8,8
boleto,carmo do paranaiba,8,8
boleto,catalao,8,8
boleto,curvelo,8,8
boleto,farroupilha,8,8
boleto,garca,8,8
boleto,garopaba,8,8
boleto,guaiba,8,8
boleto,guararapes,8,8
boleto,gurupi,8,8
boleto,ibitinga,8,8
boleto,itapema,8,8
boleto,ituverava,8,8
boleto,ivoti,8,8
boleto,joao monlevade,8,8
boleto,julio de castilhos,8,8
boleto,louveira,8,8
boleto,maraba,8,8
boleto,matinhos,8,8
boleto,monte siao,8,8
boleto,nova serrana,8,8
boleto,olimpia,8,8
boleto,para de minas,8,8
boleto,passos,8,8
boleto,pinhalzinho,8,8
boleto,ponte nova,8,8
boleto,presidente epitacio,8,8
boleto,primavera do leste,8,8
boleto,santa barbara,8,8
boleto,santa fe do sul,8,8
boleto,taio,8,8
boleto,tambau,8,8
boleto,telemaco borba,8,8
boleto,timoteo,8,8
boleto,unai,8,8
credit_card,abaete,8,8
credit_card,abreu e lima,8,8
credit_card,aguai,8,8
credit_card,aguas da prata,8,8
credit_card,alta floresta,8,8
credit_card,alto do rodrigues,8,8
credit_card,ampere,8,8
credit_card,aracoiaba da serra,8,8
credit_card,aracuai,8,8
credit_card,araripina,8,8
credit_card,bacabal,8,8
credit_card,bariri,8,8
credit_card,barra de sao francisco,8,8
credit_card,biritiba-mirim,8,8
credit_card,boa esperanca do sul,8,8
credit_card,bom jesus,8,8
credit_card,bom jesus da lapa,8,8
credit_card,brodowski,8,8
credit_card,brotas,8,8
credit_card,caetite,8,8
credit_card,caico,8,8
credit_card,cajuru,8,8
credit_card,cambara,8,8
credit_card,canarana,8,8
credit_card,carmo do cajuru,8,8
credit_card,catu,8,8
credit_card,cicero dantas,8,8
credit_card,coroata,8,8
credit_card,dois corregos,8,8
credit_card,dom pedrito,8,8
credit_card,domingos martins,8,8
credit_card,dores de campos,8,8
credit_card,ecoporanga,8,8
credit_card,escada,8,8
credit_card,fartura,8,8
credit_card,floresta,8,8
credit_card,forquilhinha,8,8
credit_card,frederico westphalen,8,8
credit_card,garibaldi,8,8
credit_card,goioere,8,8
credit_card,goitacazes,8,8
credit_card,guaratuba,8,8
credit_card,ibaiti,8,8
credit_card,iguape,8,8
credit_card,ipameri,8,8
credit_card,itambe,8,8
credit_card,itapipoca,8,8
credit_card,joao neiva,8,8
credit_card,lapa,8,8
credit_card,madre de deus,8,8
credit_card,mambore,8,8
credit_card,mangaratiba,8,8
credit_card,mangueirinha,8,8
credit_card,maracaju,8,8
credit_card,matias barbosa,8,8
credit_card,matozinhos,8,8
credit_card,mendes,8,8
credit_card,mirassol d'oeste,8,8
credit_card,montanha,8,8
credit_card,monte santo de minas,8,8
credit_card,morada nova,8,8
credit_card,mutum,8,8
credit_card,niquelandia,8,8
credit_card,nova andradina,8,8
credit_card,ouroeste,8,8
credit_card,palestina,8,8
credit_card,palotina,8,8
credit_card,paraguacu,8,8
credit_card,paranaiba,8,8
credit_card,paranapanema,8,8
credit_card,parobe,8,8
credit_card,passa quatro,8,8
credit_card,pau dos ferros,8,8
credit_card,pinheiros,8,8
credit_card,piratininga,8,8
credit_card,pontes e lacerda,8,8
credit_card,potirendaba,8,8
credit_card,presidente dutra,8,8
credit_card,quata,8,8
credit_card,rio das pedras,8,8
credit_card,rio paranaiba,8,8
credit_card,russas,8,8
credit_card,santa gertrudes,8,8
credit_card,santa rita,8,8
credit_card,santo amaro,8,8
credit_card,sao joao nepomuceno,8,8
credit_card,sao lourenco do oeste,8,8
credit_card,sao miguel arcanjo,8,8
credit_card,serrana,8,8
credit_card,sidrolandia,8,8
credit_card,simonesia,8,8
credit_card,siqueira campos,8,8
credit_card,tanabi,8,8
credit_card,taquari,8,8
credit_card,tres marias,8,8
credit_card,treze tilias,8,8
credit_card,valente,8,8
credit_card,virginopolis,8,8
credit_card,xangri-la,8,8
debit_card,americana,8,8
debit_card,campo grande,8,8
debit_card,jacarei,8,8
debit_card,vila velha,8,8
voucher,apucarana,8,8
voucher,aracatuba,8,8
voucher,betim,8,8
voucher,campo largo,8,8
voucher,cansancao,8,8
voucher,gravatai,8,8
voucher,itaquaquecetuba,8,8
voucher,limeira,8,8
voucher,macae,8,8
voucher,marica,8,8
voucher,nova friburgo,8,8
voucher,santa gertrudes,8,8
voucher,santa luzia,8,8
voucher,sete lagoas,8,8
voucher,tijucas,8,8
voucher,vinhedo,8,8
boleto,aracruz,7,7
boleto,arraial do cabo,7,7
boleto,artur nogueira,7,7
boleto,balsas,7,7
boleto,bariri,7,7
boleto,cachoeira paulista,7,7
boleto,caete,7,7
boleto,camboriu,7,7
boleto,castanhal,7,7
boleto,caucaia,7,7
boleto,caxias,7,7
boleto,cerquilho,7,7
boleto,chapadao do sul,7,7
boleto,claudio,7,7
boleto,congonhas,7,7
boleto,dois vizinhos,7,7
boleto,embu-guacu,7,7
boleto,frutal,7,7
boleto,gramado,7,7
boleto,guapore,7,7
boleto,holambra,7,7
boleto,irati,7,7
boleto,itaguai,7,7
boleto,ituporanga,7,7
boleto,jaguare,7,7
boleto,ji-parana,7,7
boleto,joacaba,7,7
boleto,mafra,7,7
boleto,mococa,7,7
boleto,montenegro,7,7
boleto,novo horizonte,7,7
boleto,osorio,7,7
boleto,paulista,7,7
boleto,penapolis,7,7
boleto,pitangui,7,7
boleto,pontal,7,7
boleto,porto ferreira,7,7
boleto,porto seguro,7,7
boleto,queimados,7,7
boleto,santarem,7,7
boleto,sao gotardo,7,7
boleto,sao joao nepomuceno,7,7
boleto,sarandi,7,7
boleto,tijucas,7,7
boleto,tres coracoes,7,7
boleto,vargem grande paulista,7,7
boleto,vespasiano,7,7
credit_card,acarau,7,7
credit_card,araquari,7,7
credit_card,arceburgo,7,7
credit_card,areal,7,7
credit_card,arinos,7,7
credit_card,arraial d'ajuda,7,7
credit_card,arroio do sal,7,7
credit_card,barra velha,7,7
credit_card,borborema,7,7
credit_card,botelhos,7,7
credit_card,buri,7,7
credit_card,buritama,7,7
credit_card,buritizeiro,7,7
credit_card,caconde,7,7
credit_card,cacu,7,7
credit_card,caetanopolis,7,7
credit_card,camocim,7,7
credit_card,campina grande do sul,7,7
credit_card,campina verde,7,7
credit_card,campo maior,7,7
credit_card,canaa dos carajas,7,7
credit_card,cananeia,7,7
credit_card,carmo do paranaiba,7,7
credit_card,carpina,7,7
credit_card,casa nova,7,7
credit_card,cedral,7,7
credit_card,charqueada,7,7
credit_card,colider,7,7
credit_card,colina,7,7
credit_card,comodoro,7,7
credit_card,conceicao do coite,7,7
credit_card,conceicao do mato dentro,7,7
credit_card,costa rica,7,7
credit_card,coxim,7,7
credit_card,cruzeiro do oeste,7,7
credit_card,divino,7,7
credit_card,dourado,7,7
credit_card,faxinal dos guedes,7,7
credit_card,fervedouro,7,7
credit_card,guaicara,7,7
credit_card,guaranesia,7,7
credit_card,hidrolandia,7,7
credit_card,ibatiba,7,7
credit_card,ibira,7,7
credit_card,ico,7,7
credit_card,ipaba,7,7
credit_card,ipaussu,7,7
credit_card,ipiau,7,7
credit_card,ipira,7,7
credit_card,itaberaba,7,7
credit_card,itaguacu,7,7
credit_card,ituporanga,7,7
credit_card,lagoa da prata,7,7
credit_card,lajedo,7,7
credit_card,lambari,7,7
credit_card,lindoia,7,7
credit_card,lucelia,7,7
credit_card,mantena,7,7
credit_card,maracai,7,7
credit_card,mateus leme,7,7
credit_card,morro agudo,7,7
credit_card,mozarlandia,7,7
credit_card,nova europa,7,7
credit_card,nova ponte,7,7
credit_card,nucleo residencial pilar,7,7
credit_card,orleans,7,7
credit_card,paraibuna,7,7
credit_card,paraiso do tocantins,7,7
credit_card,pedro de toledo,7,7
credit_card,penedo,7,7
credit_card,piedade de caratinga,7,7
credit_card,pilar do sul,7,7
credit_card,pimenta bueno,7,7
credit_card,piquete,7,7
credit_card,pirapetinga,7,7
credit_card,pomerode,7,7
credit_card,porciuncula,7,7
credit_card,porecatu,7,7
credit_card,portao,7,7
credit_card,porto real,7,7
credit_card,pradopolis,7,7
credit_card,queimadas,7,7
credit_card,regente feijo,7,7
credit_card,ribeira do pombal,7,7
credit_card,ribeirao bonito,7,7
credit_card,rio brilhante,7,7
credit_card,sacramento,7,7
credit_card,santa helena de goias,7,7
credit_card,santa maria madalena,7,7
credit_card,santo augusto,7,7
credit_card,sao bento do sapucai,7,7
credit_card,sao felix do xingu,7,7
credit_card,sao goncalo do sapucai,7,7
credit_card,sao joao,7,7
credit_card,sao joaquim,7,7
credit_card,sao jose da lapa,7,7
credit_card,sao marcos,7,7
credit_card,sapezal,7,7
credit_card,soledade,7,7
credit_card,tabapua,7,7
credit_card,taguai,7,7
credit_card,taio,7,7
credit_card,tapejara,7,7
credit_card,taruma,7,7
credit_card,teixeiras,7,7
credit_card,trajano de moraes,7,7
credit_card,tucano,7,7
credit_card,tucurui,7,7
credit_card,turmalina,7,7
credit_card,valparaiso,7,7
credit_card,vila muriqui,7,7
debit_card,carapicuiba,7,7
debit_card,florianopolis,7,7
debit_card,goiania,7,7
voucher,adamantina,7,7
voucher,americana,7,7
voucher,amparo,7,7
voucher,caruaru,7,7
voucher,divinopolis,7,7
voucher,eunapolis,7,7
voucher,extrema,7,7
voucher,franco da rocha,7,7
voucher,itajuba,7,7
voucher,lavras,7,7
voucher,mage,7,7
voucher,manaus,7,7
voucher,mata verde,7,7
voucher,novo hamburgo,7,7
voucher,paraty,7,7
voucher,pocos de caldas,7,7
voucher,sao caetano do sul,7,7
voucher,sao joaquim da barra,7,7
voucher,simoes filho,7,7
voucher,teresopolis,7,7
voucher,vera cruz,7,7
boleto,agua boa,6,6
boleto,alem paraiba,6,6
boleto,barrinha,6,6
